Devices
1000
,,FP1_4719 - Force,,,FP1_4719 - Moment,,,FP1_4719 - CoP,,,FP1_4719 - Raw,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V
588,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0198364,0.0170898,0.0311279,0.00488281,0.0119019
588,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0201416,0.015564,0.0289917,0.00549316,0.0109863
588,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0164795,0.0308228,0.00457764,0.0119019
588,3,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0189209,0.015564,0.0296021,0.00549316,0.0115967
589,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0198364,0.0164795,0.0289917,0.00488281,0.010376
589,1,0,0,0,0,0,0,231.775,254,0,0.022583,0.0186157,0.0170898,0.0289917,0.00640869,0.0106812
589,2,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0189209,0.015564,0.0292969,0.00457764,0.0115967
589,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0186157,0.0164795,0.0286865,0.00579834,0.0134277
590,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0189209,0.0167847,0.0296021,0.00701904,0.0112915
590,1,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0189209,0.0158691,0.0292969,0.00549316,0.0109863
590,2,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0192261,0.0158691,0.0289917,0.00396729,0.0112915
590,3,0,0,0,0,0,0,231.775,254,0,0.022583,0.020752,0.0158691,0.0296021,0.00396729,0.012207
591,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0195312,0.0158691,0.0305176,0.00396729,0.0109863
591,1,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0180054,0.0161743,0.0271606,0.00366211,0.0131226
591,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0177002,0.0161743,0.0302124,0.00549316,0.0112915
591,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0177002,0.0299072,0.00610352,0.0125122
592,0,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0164795,0.0308228,0.00366211,0.0115967
592,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0164795,0.0292969,0.00427246,0.0109863
592,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0180054,0.0158691,0.0289917,0.00457764,0.0125122
592,3,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0198364,0.0161743,0.0274658,0.00579834,0.0115967
593,0,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0183105,0.017395,0.0292969,0.00640869,0.0115967
593,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0195312,0.0161743,0.0289917,0.00457764,0.012207
593,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.017395,0.0158691,0.0302124,0.00610352,0.0119019
593,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.0146484,0.0305176,0.00518799,0.0119019
594,0,0,0,0,0,0,0,231.775,254,0,0.0228882,0.0192261,0.0167847,0.0289917,0.00427246,0.0125122
594,1,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.0161743,0.0274658,0.00488281,0.0112915
594,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0195312,0.0149536,0.0308228,0.00427246,0.012207
594,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0164795,0.0311279,0.00396729,0.010376
595,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0189209,0.017395,0.0305176,0.00427246,0.0119019
