Devices
1000
,,FP1_4719 - Force,,,FP1_4719 - Moment,,,FP1_4719 - CoP,,,FP1_4719 - Raw,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V
630,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0183105,0.0158691,0.0289917,0.00549316,0.0106812
630,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0186157,0.0180054,0.0302124,0.00427246,0.010376
630,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0152588,0.0299072,0.00549316,0.012207
631,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0189209,0.0164795,0.0299072,0.00427246,0.012207
631,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0186157,0.0161743,0.0311279,0.00549316,0.0112915
631,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0180054,0.0149536,0.0286865,0.00579834,0.010376
631,3,0,0,0,0,0,0,231.775,254,0,0.022583,0.0192261,0.0177002,0.0308228,0.00396729,0.0115967
632,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0183105,0.0167847,0.0314331,0.00396729,0.0134277
632,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0183105,0.0158691,0.0311279,0.00549316,0.0115967
632,2,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0189209,0.0161743,0.0289917,0.00579834,0.0125122
632,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0195312,0.0164795,0.0280762,0.00579834,0.012207
633,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0189209,0.0167847,0.0280762,0.00610352,0.0119019
633,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0180054,0.0140381,0.0289917,0.00518799,0.0115967
633,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0180054,0.0167847,0.0299072,0.00518799,0.0125122
633,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0189209,0.0161743,0.0286865,0.00396729,0.0125122
634,0,0,0,0,0,0,0,231.775,254,0,0.022583,0.0186157,0.015564,0.0292969,0.00579834,0.012207
634,1,0,0,0,0,0,0,231.775,254,0,0.0228882,0.0177002,0.0161743,0.0286865,0.00335693,0.0119019
634,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0170898,0.015564,0.0305176,0.00640869,0.0137329
634,3,0,0,0,0,0,0,231.775,254,0,0.0234985,0.017395,0.0152588,0.0296021,0.00549316,0.0125122
635,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.0167847,0.0292969,0.00518799,0.012207
635,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0198364,0.015564,0.0299072,0.00457764,0.0115967
635,2,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0183105,0.0177002,0.0305176,0.00457764,0.012207
635,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.015564,0.0289917,0.00671387,0.0112915
636,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0204468,0.0161743,0.0296021,0.00579834,0.0137329
636,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.0161743,0.0280762,0.00396729,0.0109863
636,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.020752,0.0152588,0.0286865,0.00488281,0.0119019
636,3,0,0,0,0,0,0,231.775,254,0,0.022583,0.0186157,0.0149536,0.0296021,0.00488281,0.0128174
637,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0189209,0.0170898,0.0305176,0.00610352,0.012207
637,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0201416,0.0158691,0.0292969,0.00396729,0.0119019
637,2,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0192261,0.0161743,0.0296021,0.00427246,0.0115967
637,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0201416,0.017395,0.0292969,0.00610352,0.0134277
638,0,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0180054,0.0152588,0.0305176,0.00640869,0.0128174
638,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0192261,0.0167847,0.0286865,0.00396729,0.012207
638,2,0,0,0,0,0,0,231.775,254,0,0.0231934,0.0192261,0.0161743,0.0286865,0.00488281,0.0125122
638,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0180054,0.0158691,0.0305176,0.00610352,0.012207
639,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0180054,0.0164795,0.0308228,0.00549316,0.0115967
639,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0189209,0.0158691,0.0299072,0.00518799,0.0119019
639,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.015564,0.0305176,0.00640869,0.0112915
639,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0167847,0.0158691,0.0299072,0.00335693,0.0112915
640,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0158691,0.0308228,0.00579834,0.0112915
640,1,0,0,0,0,0,0,231.775,254,0,0.0228882,0.0204468,0.0158691,0.0292969,0.00488281,0.0112915
640,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0161743,0.0280762,0.00427246,0.0128174
640,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0180054,0.0164795,0.0299072,0.00671387,0.0128174
641,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0189209,0.017395,0.0305176,0.00671387,0.012207
641,1,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0183105,0.0170898,0.0311279,0.00518799,0.0128174
641,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0177002,0.0161743,0.0296021,0.00488281,0.0119019
641,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0201416,0.0161743,0.0296021,0.00488281,0.0115967
642,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0189209,0.0149536,0.0302124,0.00549316,0.0131226
642,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0177002,0.0161743,0.0302124,0.00488281,0.0119019
642,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0189209,0.0167847,0.0299072,0.00427246,0.0134277
642,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0180054,0.0152588,0.0296021,0.00427246,0.0109863
643,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0183105,0.015564,0.0305176,0.00549316,0.0115967
643,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0177002,0.0161743,0.0305176,0.00488281,0.0131226
643,2,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0189209,0.0161743,0.0296021,0.00579834,0.0125122
643,3,0,0,0,0,0,0,231.775,254,0,0.022583,0.0195312,0.0164795,0.0286865,0.00457764,0.0115967
644,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0204468,0.0149536,0.0302124,0.00640869,0.0134277
644,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.017395,0.0152588,0.0286865,0.00579834,0.0106812
644,2,0,0,0,0,0,0,231.775,254,0,0.022583,0.0189209,0.015564,0.0289917,0.00518799,0.0143433
644,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0177002,0.0177002,0.0286865,0.00488281,0.0119019
645,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0183105,0.0170898,0.0302124,0.00549316,0.0119019
645,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.0164795,0.0283813,0.00732422,0.0109863
645,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0183105,0.0164795,0.0296021,0.00457764,0.0131226
645,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0189209,0.0161743,0.0296021,0.00366211,0.012207
646,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.0161743,0.0308228,0.00640869,0.0119019
646,1,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0161743,0.0292969,0.00579834,0.012207
646,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0195312,0.0161743,0.0314331,0.00457764,0.0115967
646,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0167847,0.0289917,0.00427246,0.012207
647,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0198364,0.0158691,0.0296021,0.00518799,0.0119019
647,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0195312,0.0152588,0.0292969,0.00488281,0.0115967
647,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0198364,0.0177002,0.0299072,0.00488281,0.012207
647,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0198364,0.0167847,0.0292969,0.00457764,0.0112915
648,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0198364,0.0170898,0.0302124,0.00457764,0.0128174
648,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0195312,0.0170898,0.0283813,0.00488281,0.0125122
648,2,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0192261,0.015564,0.0296021,0.00518799,0.0128174
648,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.0158691,0.0286865,0.00396729,0.0128174
649,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0161743,0.0161743,0.0299072,0.00518799,0.0134277
649,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0186157,0.0161743,0.0292969,0.00579834,0.0128174
649,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.017395,0.0167847,0.0302124,0.00488281,0.0112915
649,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0183105,0.0164795,0.0311279,0.00427246,0.0134277
650,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0177002,0.0158691,0.0289917,0.00427246,0.0137329
650,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0186157,0.0161743,0.0296021,0.00549316,0.0128174
650,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0183105,0.0164795,0.0302124,0.00579834,0.0115967
650,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0192261,0.0164795,0.0302124,0.00549316,0.0119019
651,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0198364,0.017395,0.0299072,0.00671387,0.0134277
651,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0183105,0.0164795,0.0299072,0.00549316,0.0128174
651,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.0161743,0.0292969,0.00488281,0.012207
651,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0189209,0.0161743,0.0296021,0.00396729,0.0128174
652,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0201416,0.0152588,0.0311279,0.00640869,0.0128174
652,1,0,0,0,0,0,0,231.775,254,0,0.0234985,0.0192261,0.015564,0.0296021,0.00549316,0.0131226
652,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.0167847,0.0280762,0.00518799,0.0109863
652,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.015564,0.0305176,0.00335693,0.0125122
653,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0183105,0.015564,0.0292969,0.00518799,0.0119019
653,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0189209,0.0161743,0.0296021,0.00488281,0.0128174
653,2,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0186157,0.0161743,0.0286865,0.00579834,0.0115967
653,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.0158691,0.0289917,0.00488281,0.012207
654,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.0161743,0.0308228,0.00488281,0.0119019
654,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.017395,0.0296021,0.00732422,0.0140381
654,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0180054,0.015564,0.0302124,0.00579834,0.0112915
654,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0198364,0.0164795,0.0289917,0.00549316,0.0112915
655,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0198364,0.0158691,0.0299072,0.00549316,0.0131226
655,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0198364,0.0158691,0.0296021,0.00518799,0.0131226
655,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0180054,0.0164795,0.0296021,0.00549316,0.010376
655,3,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0195312,0.0149536,0.0302124,0.00518799,0.012207
656,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0164795,0.0296021,0.00549316,0.0112915
656,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.017395,0.0289917,0.00549316,0.0106812
656,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0161743,0.0283813,0.00488281,0.012207
656,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0198364,0.015564,0.0289917,0.00488281,0.0131226
657,0,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0183105,0.0158691,0.0305176,0.00518799,0.012207
657,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0189209,0.0149536,0.0311279,0.00427246,0.0137329
657,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0192261,0.015564,0.0299072,0.00671387,0.012207
657,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0192261,0.0167847,0.0283813,0.00518799,0.0115967
658,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0192261,0.0164795,0.0308228,0.00518799,0.0115967
658,1,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0183105,0.0167847,0.0305176,0.00701904,0.0119019
658,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0170898,0.0302124,0.00579834,0.0112915
658,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0158691,0.0302124,0.00549316,0.0112915
659,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.0158691,0.0305176,0.00488281,0.0128174
659,1,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0177002,0.0170898,0.0314331,0.00671387,0.0119019
659,2,0,0,0,0,0,0,231.775,254,0,0.020752,0.0195312,0.0152588,0.0286865,0.00610352,0.0112915
659,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0183105,0.0164795,0.0305176,0.00610352,0.0115967
660,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0195312,0.0164795,0.0292969,0.00640869,0.0125122
660,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0177002,0.0161743,0.0305176,0.00549316,0.012207
660,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0177002,0.0146484,0.0286865,0.00549316,0.012207
660,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0192261,0.0146484,0.0292969,0.00549316,0.0119019
661,0,0,0,0,0,0,0,231.775,254,0,0.0204468,0.0186157,0.0161743,0.0289917,0.00579834,0.0131226
661,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0183105,0.0161743,0.0311279,0.00518799,0.0100708
661,2,0,0,0,0,0,0,231.775,254,0,0.022583,0.0183105,0.0158691,0.0302124,0.00732422,0.012207
661,3,0,0,0,0,0,0,231.775,254,0,0.0192261,0.0170898,0.0164795,0.0292969,0.00579834,0.0112915
662,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.0158691,0.0302124,0.00701904,0.0128174
662,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0177002,0.0158691,0.0289917,0.00488281,0.0115967
662,2,0,0,0,0,0,0,231.775,254,0,0.0192261,0.0201416,0.0161743,0.0296021,0.00701904,0.0109863
662,3,0,0,0,0,0,0,231.775,254,0,0.0195312,0.0183105,0.0161743,0.0299072,0.00488281,0.012207
663,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0167847,0.0296021,0.00366211,0.0128174
663,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0177002,0.017395,0.0302124,0.00518799,0.0112915
663,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0152588,0.0311279,0.00488281,0.0128174
663,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0189209,0.015564,0.0292969,0.00518799,0.012207
664,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0192261,0.017395,0.0308228,0.00518799,0.0115967
664,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0152588,0.0302124,0.00549316,0.010376
664,2,0,0,0,0,0,0,231.775,254,0,0.0228882,0.0189209,0.015564,0.0302124,0.00579834,0.0119019
664,3,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0164795,0.0280762,0.00427246,0.0125122
665,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0198364,0.0167847,0.0289917,0.00457764,0.0137329
665,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0189209,0.0167847,0.0292969,0.00579834,0.0115967
665,2,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0201416,0.0158691,0.0292969,0.00701904,0.010376
665,3,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0189209,0.0161743,0.0289917,0.00549316,0.0125122
666,0,0,0,0,0,0,0,231.775,254,0,0.022583,0.0186157,0.0158691,0.0305176,0.00427246,0.0125122
666,1,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0177002,0.0152588,0.0292969,0.00518799,0.0128174
666,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0201416,0.0164795,0.0299072,0.00518799,0.0100708
666,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.017395,0.0164795,0.0296021,0.00579834,0.0128174
667,0,0,0,0,0,0,0,231.775,254,0,0.0192261,0.0198364,0.0164795,0.0299072,0.00335693,0.012207
667,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0198364,0.0167847,0.0302124,0.00610352,0.0137329
667,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0180054,0.0180054,0.0299072,0.00549316,0.012207
667,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0189209,0.0161743,0.0302124,0.00427246,0.0128174
668,0,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0192261,0.0158691,0.0292969,0.00427246,0.0125122
668,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0180054,0.0164795,0.0292969,0.00610352,0.010376
668,2,0,0,0,0,0,0,231.775,254,0,0.022583,0.0180054,0.0164795,0.0296021,0.00549316,0.0112915
668,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.0161743,0.0292969,0.00396729,0.0128174
669,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0183105,0.015564,0.0311279,0.00366211,0.0125122
669,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0195312,0.015564,0.0289917,0.00640869,0.0134277
669,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0180054,0.0170898,0.0289917,0.00457764,0.0115967
669,3,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0180054,0.015564,0.0292969,0.00488281,0.0112915
670,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.0164795,0.0323486,0.00427246,0.0115967
670,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0180054,0.0161743,0.0289917,0.00640869,0.012207
670,2,0,0,0,0,0,0,231.775,254,0,0.020752,0.0180054,0.0161743,0.0308228,0.00579834,0.012207
670,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.0167847,0.0308228,0.00488281,0.0109863
671,0,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0177002,0.0167847,0.0305176,0.00488281,0.0109863
671,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0195312,0.0167847,0.0292969,0.00457764,0.012207
671,2,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.0152588,0.0296021,0.00579834,0.0134277
671,3,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0189209,0.0167847,0.0299072,0.00518799,0.0115967
672,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0177002,0.0161743,0.0299072,0.00518799,0.0128174
672,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0164795,0.0296021,0.00549316,0.0119019
672,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0180054,0.0152588,0.0289917,0.00610352,0.012207
672,3,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0189209,0.017395,0.0289917,0.00396729,0.0134277
673,0,0,0,0,0,0,0,231.775,254,0,0.0231934,0.0180054,0.0152588,0.0308228,0.00488281,0.0131226
673,1,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0177002,0.0167847,0.0289917,0.00610352,0.0134277
673,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0195312,0.0170898,0.0289917,0.00518799,0.0125122
673,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0164795,0.0299072,0.00488281,0.0112915
674,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0186157,0.0164795,0.0314331,0.00488281,0.0119019
674,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0198364,0.015564,0.0283813,0.00457764,0.0112915
674,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0195312,0.0177002,0.0289917,0.00579834,0.0109863
674,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0177002,0.0146484,0.0296021,0.00518799,0.0119019
675,0,0,0,0,0,0,0,231.775,254,0,0.020752,0.0186157,0.0161743,0.0302124,0.00457764,0.0131226
675,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0186157,0.0167847,0.0292969,0.00549316,0.0115967
675,2,0,0,0,0,0,0,231.775,254,0,0.0213623,0.017395,0.0158691,0.0299072,0.00518799,0.0115967
675,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0195312,0.0167847,0.0302124,0.00396729,0.0137329
676,0,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0189209,0.0161743,0.0296021,0.00701904,0.0125122
676,1,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0186157,0.0161743,0.0299072,0.00457764,0.0115967
676,2,0,0,0,0,0,0,231.775,254,0,0.0198364,0.0186157,0.0161743,0.0302124,0.00640869,0.0115967
676,3,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0183105,0.0161743,0.0302124,0.00518799,0.0137329
677,0,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0192261,0.0170898,0.0289917,0.00488281,0.0119019
677,1,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0177002,0.0161743,0.0305176,0.00549316,0.0112915
677,2,0,0,0,0,0,0,231.775,254,0,0.0189209,0.0189209,0.0167847,0.0305176,0.00427246,0.0125122
677,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0180054,0.0167847,0.0296021,0.00518799,0.0115967
678,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0195312,0.0149536,0.0289917,0.00427246,0.0125122
678,1,0,0,0,0,0,0,231.775,254,0,0.020752,0.0183105,0.0158691,0.0296021,0.00579834,0.0125122
678,2,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0204468,0.0161743,0.0299072,0.00549316,0.0119019
678,3,0,0,0,0,0,0,231.775,254,0,0.0192261,0.0195312,0.015564,0.0292969,0.00579834,0.012207
679,0,0,0,0,0,0,0,231.775,254,0,0.0213623,0.0195312,0.0152588,0.0311279,0.00610352,0.0119019
679,1,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0180054,0.015564,0.0299072,0.00518799,0.0112915
679,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0195312,0.0161743,0.0289917,0.00518799,0.0119019
679,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0189209,0.0143433,0.0292969,0.00427246,0.0115967
680,0,0,0,0,0,0,0,231.775,254,0,0.022583,0.0189209,0.0164795,0.0286865,0.00457764,0.0128174
680,1,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0161743,0.0305176,0.00610352,0.0134277
680,2,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0192261,0.0158691,0.0302124,0.00488281,0.0128174
680,3,0,0,0,0,0,0,231.775,254,0,0.020752,0.0186157,0.015564,0.0289917,0.00488281,0.0119019
681,0,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0201416,0.0140381,0.0292969,0.00549316,0.012207
681,1,0,0,0,0,0,0,231.775,254,0,0.0216675,0.0186157,0.0158691,0.0305176,0.00518799,0.0109863
681,2,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0161743,0.0311279,0.00396729,0.0125122
681,3,0,0,0,0,0,0,231.775,254,0,0.0222778,0.0186157,0.0164795,0.0296021,0.00549316,0.010376
682,0,0,0,0,0,0,0,231.775,254,0,0.0210571,0.0180054,0.015564,0.0308228,0.00427246,0.0125122
682,1,0,0,0,0,0,0,231.775,254,0,0.022583,0.0183105,0.0161743,0.0302124,0.00366211,0.0128174
682,2,0,0,0,0,0,0,231.775,254,0,0.0219727,0.0195312,0.0152588,0.0302124,0.00427246,0.0131226
682,3,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0192261,0.015564,0.0302124,0.00762939,0.0131226
683,0,0,0,0,0,0,0,231.775,254,0,0.0201416,0.0195312,0.0152588,0.0308228,0.00488281,0.0112915
